successful	JJ
customization	NN
of	IN
the	DT
system	NN
.	.
Attribute	VB
Classes	NNS
An	DT
attribute	NN
class	NN
groups	NNS
together	RB
elements	NNS
which	WDT
share	VBP
some	DT
set	NN
of	IN
common	JJ
attributes	NNS
.	.
Attribute	VB
classes	NNS
are	VBP
given	VBN
names	NNS
composed	VBN
of	IN
the	DT
prefix	NN
,	,
often	RB
followed	VBN
by	IN
an	DT
adjective	NN
.	.
For	IN
example	NN
,	,
the	DT
members	NNS
of	IN
the	DT
class	NN
att.canonical	JJ
have	VBP
in	IN
common	JJ
a	DT
key	JJ
and	CC
a	DT
ref	NN
attribute	NN
,	,
both	DT
of	IN
which	WDT
are	VBP
inherited	VBN
from	IN
their	PRP$
membership	NN
in	IN
the	DT
class	NN
rather	RB
than	IN
individually	RB
defined	VBN
for	IN
each	DT
element	NN
.	.
These	DT
attributes	NNS
are	VBP
said	VBN
to	TO
be	VB
defined	VBN
by	IN
(	-LRB-
or	CC
inherited	VBN
from	IN
)	-RRB-
the	DT
att.canonical	JJ
class	NN
.	.
If	IN
another	DT
element	NN
were	VBD
to	TO
be	VB
added	VBN
to	TO
the	DT
TEI	NNP
scheme	NN
for	IN
which	WDT
these	DT
attributes	NNS
were	VBD
considered	VBN
useful	JJ
,	,
the	DT
simplest	JJS
way	NN
to	TO
provide	VB
them	PRP
would	MD
be	VB
to	TO
make	VB
the	DT
new	JJ
element	NN
a	DT
member	NN
of	IN
the	DT
att.canonical	JJ
class	NN
.	.
Note	VB
also	RB
that	IN
this	DT
method	NN
ensures	VBZ
that	IN
the	DT
attributes	NNS
in	IN
question	NN
are	VBP
always	RB
defined	VBN
in	IN
the	DT
same	JJ
way	NN
,	,
taking	VBG
the	DT
same	JJ
default	NN
values	NNS
etc.	FW
,	,
no	DT
matter	NN
which	WDT
element	NN
they	PRP
are	VBP
attached	VBN
to	TO
.	.
Some	DT
attribute	VBP
classes	NNS
are	VBP
defined	VBN
within	IN
the	DT
tei	FW
infrastructural	JJ
module	NN
and	CC
are	VBP
thus	RB
globally	RB
available	JJ
.	.
Other	JJ
attribute	NN
classes	NNS
are	VBP
specific	JJ
to	TO
particular	JJ
modules	NNS
and	CC
thus	RB
defined	VBN
in	IN
other	JJ
chapters	NNS
.	.
Attributes	NNS
defined	VBN
by	IN
such	JJ
classes	NNS
will	MD
not	RB
be	VB
available	JJ
unless	IN
the	DT
module	NN
concerned	VBN
is	VBZ
included	VBN
in	IN
a	DT
schema	NN
.	.
The	DT
attributes	NNS
provided	VBN
by	IN
an	DT
attribute	NN
class	NN
are	VBP
those	DT
specified	VBN
by	IN
the	DT
class	NN
itself	PRP
,	,
either	CC
directly	RB
,	,
or	CC
by	IN
inheritance	NN
from	IN
another	DT
class	NN
.	.
For	IN
example	NN
,	,
the	DT
attribute	NN
class	NN
att.pointing.group	NN
provides	VBZ
attributes	NNS
domains	NNS
and	CC
targFunc	NN
to	TO
all	DT
of	IN
its	PRP$
members	NNS
.	.
This	DT
class	NN
is	VBZ
however	RB
a	DT
subclass	NN
of	IN
the	DT
att.pointing	VBG
class	NN
,	,
from	IN
which	WDT
its	PRP$
members	NNS
also	RB
inherit	VBP
the	DT
attributes	NNS
target	NN
,	,
targetLang	NN
and	CC
evaluate	VB
.	.
Members	NNS
of	IN
the	DT
class	NN
att.pointing	NN
will	MD
thus	RB
have	VB
these	DT
three	CD
attributes	NNS
,	,
while	IN
members	NNS
of	IN
the	DT
class	NN
att.pointing.group	NN
will	MD
have	VB
all	DT
five	CD
.	.
Note	VB
that	IN
some	DT
modules	NNS
define	VBP
superclasses	NNS
of	IN
an	DT
existing	VBG
infrastructural	JJ
class	NN
.	.
For	IN
example	NN
,	,
the	DT
global	JJ
attribute	NN
class	NN
att.divLike	NN
makes	VBZ
attributes	NNS
org	NN
and	CC
sample	NN
available	JJ
,	,
while	IN
the	DT
att.metrical	JJ
class	NN
,	,
which	WDT
is	VBZ
specific	JJ
to	TO
the	DT
verse	NN
module	NN
,	,
provides	VBZ
attributes	NNS
met	VBD
,	,
real	RB
,	,
and	CC
rhyme	NN
.	.
Because	IN
att.metrical	JJ
is	VBZ
defined	VBN
as	IN
a	DT
superclass	NN
of	IN
att.divLike	NN
,	,
all	DT
five	CD
of	IN
these	DT
attributes	NNS
are	VBP
available	JJ
to	TO
elements	NNS
;	:
the	DT
declaration	NN
for	IN
att.metrical	JJ
adds	VBZ
its	PRP$
three	CD
attributes	NNS
to	TO
the	DT
three	CD
already	RB
defined	VBN
by	IN
att.divLike	NN
when	WRB
the	DT
verse	NN
module	NN
is	VBZ
included	VBN
in	IN
a	DT
schema	NN
.	.
If	IN
,	,
however	RB
,	,
this	DT
module	NN
is	VBZ
not	RB
included	VBN
in	IN
a	DT
schema	NN
,	,
then	RB
the	DT
att.divLike	NN
class	NN
supplies	NNS
only	RB
the	DT
two	CD
attributes	NNS
first	JJ
mentioned	VBN
.	.
Attributes	NNS
specific	JJ
to	TO
particular	JJ
modules	NNS
are	VBP
documented	VBN
along	IN
with	IN
the	DT
relevant	JJ
module	NN
rather	RB
than	IN
in	IN
the	DT
present	JJ
chapter	NN
.	.
One	CD
particular	JJ
attribute	NN
class	NN
,	,
known	VBN
as	IN
att.global	NN
,	,
is	VBZ
common	JJ
to	TO
all	DT
modules	NNS
,	,
and	CC
is	VBZ
therefore	RB
described	VBN
in	IN
some	DT
detail	NN
in	IN
the	DT
next	JJ
section	NN
.	.
A	DT
full	JJ
list	NN
of	IN
all	DT
attribute	NN
classes	NNS
is	VBZ
given	VBN
in	IN
below	RB
.	.
Global	JJ
Attributes	NNS
The	DT
following	JJ
attributes	NNS
are	VBP
defined	VBN
in	IN
the	DT
infrastructure	NN
module	NN
for	IN
every	DT
TEI	NN
element	NN
.	.
Some	DT
of	IN
these	DT
attributes	NNS
(	-LRB-
specifically	RB
xml	NN
:	:
id	NN
,	,
n	NN
,	,
xml	NN
:	:
lang	NN
,	,
xml	NN
:	:
base	NN
and	CC
xml	NN
:	:
space	NN
)	-RRB-
are	VBP
provided	VBN
by	IN
the	DT
att.global	JJ
attribute	NN
class	NN
itself	PRP
.	.
The	DT
others	NNS
are	VBP
provided	VBN
by	IN
one	CD
its	PRP$
subclasses	NNS
att.global.rendition	NN
,	,
att.global.responsibility	NN
,	,
or	CC
att.global.source	NN
.	.
Their	PRP$
usage	NN
is	VBZ
discussed	VBN
in	IN
the	DT
following	VBG
subsections	NNS
.	.
Several	JJ
other	JJ
globally-available	JJ
attributes	NNS
are	VBP
defined	VBN
by	IN
other	JJ
subclasses	NNS
of	IN
the	DT
att.global	JJ
class	NN
.	.
These	DT
are	VBP
provided	VBN
by	IN
other	JJ
modules	NNS
,	,
and	CC
are	VBP
therefore	RB
discussed	VBN
in	IN
the	DT
chapter	NN
discussing	VBG
that	IN
module	NN
.	.
A	DT
brief	JJ
summary	NN
table	NN
is	VBZ
provided	VBN
in	IN
section	NN
below	IN
.	.
Element	NN
Identifiers	NNS
and	CC
Labels	NNS
The	DT
value	NN
supplied	VBD
for	IN
the	DT
xml	NN
:	:
id	NN
attribute	NN
must	MD
be	VB
a	DT
legal	JJ
name	NN
,	,
as	IN
defined	VBN
in	IN
the	DT
World	NNP
Wide	NN
Web	NN
Consortium	NNP
's	POS
XML	NN
Recommendation	NN
.	.
This	DT
means	VBZ
that	IN
it	PRP
must	MD
begin	VB
with	IN
a	DT
letter	NN
,	,
or	CC
the	DT
underscore	VBP
character	NN
(	-LRB-
_	NN
)	-RRB-
,	,
and	CC
contain	VBP
no	DT
characters	NNS
other	JJ
than	IN
letters	NNS
,	,
digits	NNS
,	,
hyphens	NNS
,	,
underscores	VBZ
,	,
full	JJ
stops	NNS
,	,
and	CC
certain	JJ
combining	VBG
and	CC
extension	NN
characters	NNS
.	.
In	IN
XML	NN
names	NNS
(	-LRB-
and	CC
thus	RB
the	DT
values	NNS
of	IN
xml	NN
:	:
id	NN
in	IN
an	DT
XML	NN
TEI	NN
document	NN
)	-RRB-
uppercase	NN
and	CC
lowercase	JJ
letters	NNS
are	VBP
distinguished	VBN
,	,
and	CC
thus	RB
partTime	NN
and	CC
parttime	NN
are	VBP
two	CD
distinctly	RB
different	JJ
names	NNS
,	,
and	CC
could	MD
(	-LRB-
though	IN
perhaps	RB
unwisely	RB
)	-RRB-
be	VB
used	VBN
to	TO
denote	VB
two	CD
different	JJ
element	NN
occurrences	NNS
.	.
If	IN
two	CD
elements	NNS
are	VBP
given	VBN
the	DT
same	JJ
identifier	NN
,	,
a	DT
validating	VBG
XML	NN
parser	NN
will	MD
signal	VB
a	DT
syntax	NN
error	NN
.	.
The	DT
following	VBG
example	NN
,	,
therefore	RB
,	,
is	VBZ
not	RB
valid	JJ
:	:
For	IN
a	DT
discussion	NN
of	IN
methods	NNS
of	IN
providing	VBG
unique	JJ
identifiers	NNS
for	IN
elements	NNS
,	,
see	VBP
section	NN
.	.
The	DT
n	NN
attribute	NN
also	RB
provides	VBZ
an	DT
identifying	VBG
name	NN
or	CC
number	NN
for	IN
an	DT
element	NN
,	,
but	CC
in	IN
this	DT
case	NN
the	DT
information	NN
need	MD
not	RB
be	VB
a	DT
legal	JJ
xml	NN
:	:
id	NN
value	NN
.	.
Its	PRP$
value	NN
may	MD
be	VB
any	DT
string	NN
of	IN
characters	NNS
;	:
typically	RB
it	PRP
is	VBZ
a	DT
number	NN
or	CC
other	JJ
similar	JJ
enumerator	NN
or	CC
label	NN
.	.
For	IN
example	NN
,	,
the	DT
numbers	NNS
given	VBN
to	TO
the	DT
items	NNS
of	IN
a	DT
numbered	VBN
list	NN
may	MD
be	VB
recorded	VBN
with	IN
the	DT
n	NN
attribute	NN
;	:
this	DT
would	MD
make	VB
it	PRP
possible	JJ
to	TO
record	JJ
errors	NNS
in	IN
the	DT
numeration	NN
of	IN
the	DT
original	JJ
,	,
as	IN
in	IN
this	DT
list	NN
of	IN
chapters	NNS
,	,
transcribed	VBN
from	IN
a	DT
faulty	JJ
original	JJ
in	IN
which	WDT
the	DT
number	NN
10	CD
is	VBZ
used	VBN
twice	RB
,	,
and	CC
11	CD
is	VBZ
omitted	VBN
:	:
The	DT
n	NN
attribute	NN
may	MD
also	RB
be	VB
used	VBN
to	TO
record	VB
non-unique	JJ
names	NNS
associated	VBN
with	IN
elements	NNS
in	IN
a	DT
text	NN
,	,
possibly	RB
together	RB
with	IN
a	DT
unique	JJ
identifier	NN
as	IN
in	IN
the	DT
following	VBG
example	NN
:	:
As	IN
noted	VBN
above	IN
there	EX
is	VBZ
no	DT
requirement	NN
to	TO
record	VB
a	DT
value	NN
for	IN
either	CC
the	DT
xml	NN
:	:
id	NN
or	CC
the	DT
n	NN
attribute	NN
.	.
Any	DT
XML	NN
processor	NN
can	MD
identify	VB
the	DT
sequential	JJ
position	NN
of	IN
one	CD
element	NN
within	IN
another	DT
in	IN
an	DT
XML	NN
document	NN
without	IN
any	DT
additional	JJ
tagging	NN
.	.
An	DT
encoding	VBG
in	IN
which	WDT
each	DT
line	NN
of	IN
a	DT
long	JJ
poem	NN
is	VBZ
explicitly	RB
labelled	VBN
with	IN
its	PRP$
numerical	JJ
sequence	NN
such	JJ
as	IN
the	DT
following	NN
is	VBZ
therefore	RB
probably	RB
redundant	JJ
.	.
Language	NN
Indicators	NNPS
The	DT
xml	NN
:	:
lang	NN
attribute	NN
indicates	VBZ
the	DT
natural	JJ
language	NN
and	CC
writing	VBG
system	NN
applicable	JJ
to	TO
the	DT
content	NN
of	IN
a	DT
given	VBN
element	NN
.	.
If	IN
it	PRP
is	VBZ
not	RB
specified	VBN
,	,
the	DT
value	NN
is	VBZ
inherited	VBN
from	IN
that	DT
of	IN
the	DT
immediately	RB
enclosing	VBG
element	NN
.	.
As	IN
a	DT
rule	NN
,	,
therefore	RB
,	,
it	PRP
is	VBZ
simplest	JJS
to	TO
specify	VB
the	DT
base	NN
language	NN
of	IN
the	DT
text	NN
on	IN
the	DT
TEI	NNP
element	NN
,	,
and	CC
allow	VB
most	RBS
elements	NNS
to	TO
take	VB
the	DT
default	NN
value	NN
for	IN
xml	NN
:	:
lang	NN
;	:
the	DT
language	NN
of	IN
an	DT
element	NN
then	RB
need	VBP
be	VB
explicitly	RB
specified	VBN
only	RB
for	IN
elements	NNS
in	IN
languages	NNS
other	JJ
than	IN
the	DT
base	NN
language	NN
.	.
For	IN
this	DT
reason	NN
,	,
it	PRP
is	VBZ
recommended	VBN
practice	NN
to	TO
supply	VB
a	DT
default	NN
value	NN
for	IN
the	DT
xml	NN
:	:
lang	NN
attribute	NN
,	,
either	DT
on	IN
the	DT
TEI	NNP
root	NN
element	NN
,	,
or	CC
on	IN
both	CC
the	DT
teiHeader	NN
and	CC
the	DT
text	NN
element	NN
.	.
The	DT
latter	JJ
is	VBZ
appropriate	JJ
in	IN
the	DT
not	RB
uncommon	JJ
case	NN
where	WRB
the	DT
text	NN
element	NN
in	IN
a	DT
TEI	NNP
document	NN
uses	VBZ
a	DT
different	JJ
default	NN
language	NN
from	IN
that	DT
of	IN
the	DT
TEI	NNP
header	NN
attached	VBN
to	TO
it	PRP
.	.
Other	JJ
language	NN
shifts	NNS
in	IN
the	DT
source	NN
should	MD
be	VB
explicitly	RB
identified	VBN
by	IN
use	NN
of	IN
the	DT
xml	NN
:	:
lang	NN
attribute	NN
on	IN
an	DT
element	NN
at	IN
an	DT
appropriate	JJ
level	NN
wherever	WRB
possible	JJ
.	.
In	IN
the	DT
following	VBG
example	NN
schematic	JJ
,	,
an	DT
English	JJ
language	NN
TEI	NNP
header	NN
is	VBZ
attached	VBN
to	TO
an	DT
English	JJ
language	NN
text	NN
:	:
The	DT
same	JJ
effect	NN
would	MD
be	VB
obtained	VBN
by	IN
specifying	VBG
the	DT
default	NN
language	NN
for	IN
both	DT
header	NN
and	CC
text	NN
:	:
The	DT
latter	JJ
approach	NN
is	VBZ
necessary	JJ
in	IN
the	DT
case	NN
where	WRB
the	DT
two	CD
differ	VBP
:	:
for	IN
example	NN
,	,
where	WRB
an	DT
English	JJ
language	NN
header	NN
is	VBZ
applied	VBN
to	TO
a	DT
French	JJ
text	NN
:	:
The	DT
same	JJ
principle	NN
applies	VBZ
at	IN
any	DT
hierarchic	JJ
level	NN
.	.
In	IN
the	DT
following	VBG
example	NN
,	,
the	DT
default	NN
language	NN
of	IN
the	DT
text	NN
is	VBZ
French	JJ
,	,
but	CC
one	CD
section	NN
of	IN
it	PRP
is	VBZ
in	IN
German	NNP
:	:
Similarly	RB
,	,
in	IN
the	DT
following	VBG
example	NN
the	DT
xml	NN
:	:
lang	NN
attribute	NN
on	IN
the	DT
term	NN
element	NN
allows	VBZ
us	PRP
to	TO
record	VB
the	DT
fact	NN
that	IN
the	DT
technical	JJ
terms	NNS
used	VBN
are	VBP
Latin	JJ
rather	RB
than	IN
English	NNP
;	:
no	DT
xml	NN
:	:
lang	NN
attribute	NN
is	VBZ
needed	VBN
on	IN
the	DT
q	NN
element	NN
,	,
by	IN
contrast	NN
,	,
because	IN
it	PRP
is	VBZ
in	IN
the	DT
same	JJ
language	NN
as	IN
its	PRP$
parent	NN
.	.
Note	VB
that	IN
in	IN
cases	NNS
where	WRB
it	PRP
is	VBZ
advisable	JJ
or	CC
necessary	JJ
to	TO
identify	VB
the	DT
language	NN
of	IN
the	DT
text	NN
that	WDT
is	VBZ
pointed	VBN
at	IN
,	,
the	DT
(	-LRB-
non-global	JJ
)	-RRB-
attribute	NN
targetLang	NN
should	MD
be	VB
used	VBN
,	,
for	IN
example	NN
in	IN
the	DT
pointer	NN
references	NNS
text	NN
written	VBN
in	IN
French	NNP
.	.
The	DT
values	NNS
used	VBN
for	IN
the	DT
xml	NN
:	:
lang	NN
and	CC
targetLang	NN
attributes	NNS
must	MD
be	VB
constructed	VBN
in	IN
a	DT
particular	JJ
way	NN
,	,
using	VBG
values	NNS
from	IN
standard	JJ
lists	NNS
.	.
See	VB
further	RBR
.	.
Additional	JJ
information	NN
about	IN
a	DT
particular	JJ
language	NN
may	MD
be	VB
supplied	VBN
in	IN
the	DT
language	NN
element	NN
within	IN
the	DT
header	NN
(	-LRB-
see	VB
section	NN
)	-RRB-
.	.
Rendition	NN
Indicators	NNPS
The	DT
rend	NN
,	,
rendition	NN
,	,
and	CC
style	NN
attributes	NNS
are	VBP
all	DT
used	VBN
to	TO
give	VB
information	NN
about	IN
the	DT
physical	JJ
presentation	NN
of	IN
the	DT
text	NN
in	IN
the	DT
source	NN
.	.
In	IN
the	DT
following	VBG
example	NN
,	,
rend	NN
is	VBZ
used	VBN
to	TO
indicate	VB
that	IN
both	CC
the	DT
emphasized	VBN
word	NN
and	CC
the	DT
proper	JJ
name	NN
are	VBP
printed	VBN
in	IN
italics	NNS
:	:
The	DT
same	JJ
effect	NN
might	MD
be	VB
achieved	VBN
using	VBG
the	DT
style	NN
attribute	NN
,	,
as	IN
follows	VBZ
:	:
If	IN
all	DT
or	CC
most	RBS
emph	JJ
and	CC
name	NN
elements	NNS
are	VBP
rendered	VBN
in	IN
the	DT
text	NN
by	IN
italics	NNS
,	,
it	PRP
will	MD
be	VB
more	RBR
convenient	JJ
to	TO
register	VB
that	DT
fact	NN
in	IN
the	DT
TEI	NNP
header	NN
once	RB
and	CC
for	IN
all	DT
(	-LRB-
using	VBG
the	DT
rendition	NN
element	NN
discussed	VBN
below	IN
)	-RRB-
and	CC
specify	VB
a	DT
rend	NN
or	CC
style	NN
value	NN
only	RB
for	IN
any	DT
elements	NNS
which	WDT
deviate	VBP
from	IN
the	DT
stated	VBN
rendition	NN
.	.
The	DT
main	JJ
difference	NN
between	IN
rend	NN
attribute	NN
and	CC
style	NN
is	VBZ
that	IN
the	DT
value	NN
used	VBN
for	IN
the	DT
former	JJ
may	MD
contain	VB
one	CD
or	CC
more	JJR
tokens	NNS
from	IN
any	DT
vocabulary	NN
devised	VBN
by	IN
the	DT
encoder	NN
,	,
separated	VBN
by	IN
space	NN
characters	NNS
,	,
whereas	IN
the	DT
value	NN
used	VBN
for	IN
the	DT
latter	JJ
must	MD
be	VB
a	DT
single	JJ
string	NN
taken	VBN
from	IN
a	DT
formally-defined	JJ
style	NN
definition	NN
language	NN
such	JJ
as	IN
CSS	NNP
.	.
The	DT
rend	NN
attribute	NN
values	NNS
are	VBP
sequence-indeterminate	JJ
set	NN
of	IN
whitespace-separated	JJ
tokens	NNS
,	,
whereas	IN
style	NN
values	NNS
allow	VBP
whitespace	NN
and	CC
sequence	NN
relationships	NNS
as	IN
part	NN
of	IN
the	DT
formally-defined	JJ
style	NN
definition	NN
language	NN
.	.
The	DT
rendition	NN
element	NN
defined	VBN
in	IN
may	MD
be	VB
used	VBN
to	TO
hold	VB
repeatedly-used	JJ
format	NN
descriptions	NNS
.	.
A	DT
rendition	NN
element	NN
can	MD
then	RB
be	VB
associated	VBN
with	IN
any	DT
element	NN
,	,
either	CC
by	IN
default	NN
,	,
or	CC
by	IN
means	NNS
of	IN
the	DT
global	JJ
rendition	NN
attribute	NN
.	.
For	IN
example	NN
:	:
The	DT
rendition	NN
attribute	NN
always	RB
points	VBZ
to	TO
one	CD
or	CC
more	JJR
rendition	NN
elements	NNS
,	,
each	DT
of	IN
which	WDT
defines	VBZ
some	DT
aspect	NN
of	IN
the	DT
rendering	NN
or	CC
appearance	NN
of	IN
the	DT
text	NN
in	IN
its	PRP$
original	JJ
form	NN
.	.
These	DT
details	NNS
may	MD
most	RBS
conveniently	RB
be	VB
described	VBN
using	VBG
a	DT
formal	JJ
style	NN
definition	NN
language	NN
,	,
such	JJ
as	IN
CSS	NNP
(	-LRB-
)	-RRB-
or	CC
XSL-FO	NN
(	-LRB-
)	-RRB-
;	:
in	IN
some	DT
other	JJ
formal	JJ
language	NN
developed	VBD
for	IN
a	DT
specific	JJ
project	NN
;	:
or	CC
even	RB
informally	RB
in	IN
running	VBG
prose	NN
.	.
Although	IN
languages	NNS
such	JJ
as	IN
CSS	NNP
and	CC
XSL-FO	NNP
are	VBP
generally	RB
used	VBN
to	TO
describe	VB
document	NN
output	NN
to	TO
screen	NN
or	CC
print	NN
,	,
they	PRP
nonetheless	RB
provide	VBP
formal	JJ
and	CC
precise	JJ
mechanisms	NNS
for	IN
describing	VBG
the	DT
appearance	NN
of	IN
source	NN
documents	NNS
,	,
especially	RB
print	NN
documents	NNS
,	,
but	CC
also	RB
many	JJ
aspects	NNS
of	IN
manuscript	NN
documents	NNS
.	.
For	IN
example	NN
,	,
both	CC
CSS	NNP
and	CC
XSL-FO	NNP
provide	VBP
mechanisms	NNS
for	IN
describing	VBG
typefaces	NNS
,	,
weight	NN
,	,
and	CC
styles	NNS
;	:
character	NN
and	CC
line	NN
spacing	NN
;	:
and	CC
so	RB
on	IN
.	.
As	IN
noted	VBN
above	IN
,	,
the	DT
style	NN
attribute	NN
is	VBZ
provided	VBN
for	IN
encoders	NNS
wishing	VBG
to	TO
describe	VB
the	DT
appearance	NN
of	IN
individual	JJ
source	NN
elements	NNS
using	VBG
a	DT
language	NN
such	JJ
as	IN
CSS	NNP
directly	RB
rather	RB
than	IN
by	IN
reference	NN
to	TO
a	DT
rendition	NN
element	NN
.	.
Its	PRP$
value	NN
may	MD
be	VB
any	DT
expression	NN
in	IN
the	DT
chosen	VBN
formal	JJ
style	NN
definition	NN
language	NN
.	.
Formal	JJ
definition	NN
languages	NNS
such	JJ
as	IN
CSS	NNP
typically	RB
identity	NN
a	DT
series	NN
of	IN
properties	NNS
(	-LRB-
such	JJ
as	IN
font-style	NN
or	CC
margin-left	NN
)	-RRB-
for	IN
which	WDT
values	NNS
are	VBP
specified	VBN
.	.
A	DT
sequence	NN
of	IN
such	JJ
property-value	JJ
pairs	NNS
makes	VBZ
up	RP
a	DT
stylesheet	NN
.	.
The	DT
TEI	NNP
uses	VBZ
such	JJ
languages	NNS
simply	RB
to	TO
describe	VB
the	DT
appearance	NN
of	IN
a	DT
source	NN
document	NN
,	,
rather	RB
than	IN
to	TO
control	VB
how	WRB
it	PRP
should	MD
be	VB
formatted	VBN
.	.
In	IN
the	DT
TEI	NNP
scheme	NN
,	,
it	PRP
is	VBZ
possible	JJ
to	TO
supply	VB
information	NN
about	IN
the	DT
appearance	NN
of	IN
elements	NNS
within	IN
a	DT
source	NN
document	NN
in	IN
the	DT
following	VBG
distinct	JJ
ways	NNS
:	:
One	CD
or	CC
more	JJR
properties	NNS
may	MD
be	VB
specified	VBN
as	IN
the	DT
default	NN
for	IN
a	DT
set	NN
of	IN
elements	NNS
(	-LRB-
based	VBN
on	IN
an	DT
external	JJ
scheme	NN
,	,
by	IN
default	NN
CSS	NNS
)	-RRB-
,	,
using	VBG
rendition	NN
elements	NNS
and	CC
their	PRP$
selector	NN
attributes	VBZ
;	:
One	CD
or	CC
more	JJR
properties	NNS
may	MD
be	VB
specified	VBN
for	IN
individual	JJ
element	NN
occurrences	NNS
,	,
using	VBG
the	DT
rend	NN
attribute	NN
with	IN
any	DT
convenient	JJ
set	NN
of	IN
one	CD
or	CC
more	JJR
sequence-indeterminate	JJ
tokens	NNS
;	:
One	CD
or	CC
more	JJR
properties	NNS
may	MD
be	VB
specified	VBN
for	IN
individual	JJ
element	NN
occurrences	NNS
,	,
using	VBG
the	DT
rendition	NN
attribute	NN
to	TO
point	VB
to	TO
rendition	NN
elements	NNS
;	:
One	CD
or	CC
more	JJR
properties	NNS
may	MD
be	VB
supplied	VBN
explicitly	RB
for	IN
individual	JJ
element	NN
occurrences	NNS
,	,
using	VBG
the	DT
style	NN
attribute	NN
.	.
If	IN
the	DT
same	JJ
property	NN
is	VBZ
specified	VBN
in	IN
more	JJR
than	IN
one	CD
of	IN
the	DT
above	JJ
ways	NNS
,	,
the	DT
one	CD
with	IN
the	DT
highest	JJS
number	NN
in	IN
the	DT
list	NN
above	IN
is	VBZ
understood	VBN
to	TO
be	VB
applicable	JJ
.	.
The	DT
resulting	VBG
properties	NNS
from	IN
each	DT
way	NN
are	VBP
then	RB
combined	VBN
to	TO
provide	VB
the	DT
full	JJ
set	NN
of	IN
property-value	JJ
pairs	NNS
applicable	JJ
to	TO
the	DT
given	VBN
element	NN
,	,
and	CC
(	-LRB-
by	IN
default	NN
)	-RRB-
to	TO
all	DT
of	IN
its	PRP$
children	NNS
.	.
For	IN
simplicity	NN
of	IN
processing	NN
,	,
the	DT
same	JJ
formal	JJ
style	NN
definition	NN
should	MD
be	VB
used	VBN
throughout	IN
;	:
however	RB
,	,
the	DT
architecture	NN
does	VBZ
permit	VB
this	DT
to	TO
be	VB
varied	VBN
,	,
by	IN
using	VBG
the	DT
scheme	NN
attribute	NN
to	TO
indicate	VB
a	DT
different	JJ
language	NN
for	IN
one	CD
or	CC
more	JJR
rendition	NN
elements	NNS
.	.
Care	NNP
should	MD
be	VB
taken	VBN
to	TO
ensure	VB
that	IN
such	JJ
values	NNS
can	MD
be	VB
meaningfully	RB
combined	VBN
.	.
Similar	JJ
considerations	NNS
apply	VBP
to	TO
the	DT
use	NN
of	IN
the	DT
rend	NN
attribute	NN
,	,
if	IN
this	DT
is	VBZ
used	VBN
in	IN
combination	NN
with	IN
either	CC
rendition	NN
or	CC
style	NN
.	.
Note	VB
that	IN
these	DT
TEI	NNP
attributes	VBZ
always	RB
describe	VBP
the	DT
rendition	NN
or	CC
appearance	NN
of	IN
the	DT
source	NN
document	NN
,	,
not	RB
intended	JJ
output	NN
renditions	NNS
,	,
although	IN
often	RB
the	DT
two	CD
may	MD
be	VB
closely	RB
related	JJ
.	.
Sources	NNS
,	,
certainty	NN
,	,
and	CC
responsibility	NN
The	DT
source	NN
attribute	NN
is	VBZ
used	VBN
to	TO
indicate	VB
the	DT
source	NN
of	IN
an	DT
element	NN
and	CC
its	PRP$
content	NN
,	,
for	IN
example	NN
by	IN
pointing	VBG
to	TO
a	DT
bibliographic	JJ
citation	NN
for	IN
a	DT
quotation	NN
to	TO
indicate	VB
the	DT
source	NN
from	IN
which	WDT
it	PRP
derives	VBZ
.	.
The	DT
target	NN
of	IN
the	DT
pointer	NN
may	MD
be	VB
an	DT
entry	NN
in	IN
a	DT
bibliographic	JJ
list	NN
of	IN
some	DT
kind	NN
,	,
or	CC
a	DT
pointer	NN
to	TO
a	DT
digital	JJ
version	NN
of	IN
the	DT
source	NN
itself	PRP
.	.
As	IN
with	IN
other	JJ
TEI	NNP
pointers	NNS
,	,
the	DT
value	NN
of	IN
this	DT
attribute	NN
is	VBZ
expressed	VBN
as	IN
any	DT
form	NN
of	IN
URI	NNP
,	,
for	IN
example	NN
an	DT
absolute	JJ
URL	NN
,	,
a	DT
relative	JJ
URL	NN
,	,
or	CC
a	DT
private	JJ
scheme	NN
URI	NNP
that	WDT
is	VBZ
expanded	VBN
to	TO
a	DT
relative	JJ
or	CC
absolute	JJ
URL	NN
as	IN
documented	VBN
in	IN
a	DT
prefixDef	NN
.	.
In	IN
the	DT
following	VBG
typical	JJ
example	NN
a	DT
relative	JJ
bare	JJ
name	NN
URL	NN
value	NN
is	VBZ
used	VBN
to	TO
point	VB
to	TO
a	DT
bibl	NN
elsewhere	RB
in	IN
the	DT
bibliography	NN
of	IN
the	DT
document	NN
which	WDT
contains	VBZ
a	DT
bibliographic	JJ
source	NN
for	IN
the	DT
quotation	NN
itself	PRP
:	:
Alternatively	RB
,	,
the	DT
quotation	NN
might	MD
be	VB
directly	RB
linked	VBN
to	TO
the	DT
online	JJ
edition	NN
of	IN
this	DT
source	NN
using	VBG
a	DT
full	JJ
URI	NNP
:	:
The	DT
source	NN
attribute	NN
is	VBZ
also	RB
used	VBN
on	IN
schema	NN
documentation	NN
elements	NNS
such	JJ
as	IN
schemaSpec	NN
or	CC
elementRef	NN
to	TO
indicate	VB
the	DT
location	NN
from	IN
which	WDT
declarations	NNS
for	IN
