recoded	VBD
from	IN
Chafe	NNP
,	,
W.	NNP
Adequacy	NNP
,	,
user-friendliness	NN
,	,
and	CC
practicality	NN
in	IN
transcribing	VBG
In	IN
Leech	NNP
,	,
G.	NNP
,	,
G.	NNP
Myers	NNP
,	,
J.	NNP
Thomas	NNP
eds	NNS
.	.
Spoken	NNP
English	NNP
on	IN
Computer	NNP
:	:
Transcription	NN
,	,
Markup	NN
and	CC
Applications	NNS
.	.
Harlow	NNP
:	:
Longman	NNP
,	,
1995	CD
.	.
Chandler	NNP
,	,
Lloyd	NNP
.	.
Conversation	NN
with	IN
Death	NN
-LRB-	-LRB-
also	RB
known	VBN
as	IN
Oh	UH
,	,
Death	NN
-RRB-	-RRB-
.	.
In	IN
Journal	NNP
of	IN
Folklore	NNP
Research	NNP
,	,
41.2	CD
/	:
3	CD
,	,
-LRB-	-LRB-
2004	CD
-RRB-	-RRB-
,	,
pp.	NN
125-126	CD
Chapman	NNP
,	,
Graham	NNP
,	,
Cleese	NNP
,	,
John	NNP
,	,
Gilliam	NNP
,	,
Terry	NNP
,	,
Idle	NNP
,	,
Eric	NNP
,	,
Jones	NNP
,	,
Terry	NNP
.	.
The	DT
complete	JJ
Monty	NNP
Pythons	NNPS
Flying	NNP
Circus	NNP
Chapman	NNP
,	,
Graham	NNP
,	,
Cleese	NNP
,	,
John	NNP
,	,
Gilliam	NNP
,	,
Terry	NNP
,	,
Idle	NNP
,	,
Eric	NNP
,	,
Jones	NNP
,	,
Terry	NNP
.	.
Monty	NNP
Python	NNP
's	POS
Life	NNP
of	IN
Brian	NNP
-LRB-	-LRB-
1979	CD
-RRB-	-RRB-
Chaucer	NNP
,	,
Geoffrey	NNP
.	.
Canterbury	NNP
Tales	NNS
,	,
f52r	NN
,	,
in	IN
Holkham	NNP
MS	NN
Chaucer	NNP
,	,
Geoffrey	NNP
.	.
The	DT
Tale	NN
of	IN
Sir	NNP
Topas	NNP
,	,
The	DT
Canterbury	NNP
Tales	NNS
,	,
In	IN
F.	NNP
N.	NNP
Robinson	NNP
ed	VBD
.	.
The	DT
Works	NNP
of	IN
Geoffrey	NNP
Chaucer	NNP
,	,
2nd	JJ
edition	NN
Boston	NNP
:	:
Houghton	NNP
Mifflin	NNP
Co.	NNP
,	,
1957	CD
.	.
Cholières	NNP
,	,
Nicolas	NNP
de	IN
La	NNP
Forest	NNP
Nuptiale	NNP
1600	CD
Chomsky	NNP
,	,
Noam	NNP
and	CC
Morris	NNP
Halle	NNP
.	.
The	DT
Sound	NN
Pattern	NN
of	IN
English	NNP
.	.
New	NNP
York	NNP
:	:
Harper	NNP
et	NNP
Row	NNP
-LRB-	-LRB-
1968	CD
-RRB-	-RRB-
,	,
p.	NN
415	CD
.	.
Cleaver	NNP
,	,
Eldridge	NNP
.	.
Soul	NN
on	IN
Ice	NN
.	.
New	NNP
York	NNP
-LRB-	-LRB-
1968	CD
-RRB-	-RRB-
Cloud	NN
of	IN
Unknowing	NNP
In	IN
Hodgson	NNP
,	,
Phyllis	NNP
ed	NNP
.	.
The	DT
Cloud	NN
of	IN
Unknowing	JJ
and	CC
The	DT
Book	NN
of	IN
Privy	NNP
Counselling	NNP
,	,
London	NNP
:	:
Oxford	NNP
University	NNP
Press	NNP
,	,
Early	NNP
English	NNP
Text	VB
Society	NNP
,	,
218	CD
,	,
-LRB-	-LRB-
1944	CD
-RRB-	-RRB-
Clover	NNP
,	,
Carol	NNP
J.The	NNP
Medieval	JJ
Saga	NN
,	,
Ithaca	NNP
:	:
Cornell	NNP
University	NNP
Press	NNP
-LRB-	-LRB-
1982	CD
-RRB-	-RRB-
Cocteau	NNP
,	,
Jean	NNP
.	.
La	NNP
Machine	NNP
Infernale	NNP
.	.
Coleridge	NNP
,	,
Samuel	NNP
Taylor	NNP
.	.
The	DT
Rime	NN
of	IN
the	DT
Ancient	JJ
Mariner	NNP
.	.
In	IN
Wordsworth	NNP
,	,
William	NNP
and	CC
Samuel	NNP
Taylor	NNP
Coleridge	NNP
.	.
Lyrical	JJ
Ballads	NNS
-LRB-	-LRB-
1798	CD
-RRB-	-RRB-
Coleridge	NNP
,	,
Samuel	NNP
Taylor	NNP
.	.
Frost	NNP
at	IN
Midnight	NNP
In	IN
E.H.	NNP
Coleridge	NNP
ed	VBD
.	.
Poetical	JJ
Works	NNP
,	,
Oxford	NNP
:	:
Oxford	NNP
University	NNP
Press	NNP
,	,
-LRB-	-LRB-
1967	CD
-RRB-	-RRB-
,	,
p.	NN
240	CD
.	.
Sinclair	NNP
,	,
John	NNP
ed	NNP
.	.
Collins	NNP
COBUILD	NNP
English	NNP
Language	NN
Dictionary	NNP
.	.
London	NNP
and	CC
Glasgow	NNP
:	:
Collins	NNP
,	,
-LRB-	-LRB-
1987	CD
-RRB-	-RRB-
,	,
p.	NN
337	CD
s.v.	NN
croissant	NN
.	.
Collins	NNP
English	NNP
Dictionary	NNP
,	,
12th	JJ
edition	NN
Glasgow	NNP
:	:
Collins	NNP
2014	CD
Collins	NNP
Pocket	NNP
Dictionary	NNP
of	IN
the	DT
English	NNP
language	NN
.	.
London	NNP
:	:
Collins	NNP
Collins	NNP
,	,
Wilkie	NNP
.	.
The	DT
Moonstone	NNP
,	,
Penguin	NNP
,	,
6th	JJ
narrative	NN
.	.
Comenius	NNP
,	,
John	NNP
Amos	NNP
.	.
Orbis	NNP
Pictus	NNP
:	:
a	DT
facsimile	NN
of	IN
the	DT
first	JJ
English	NNP
edition	NN
of	IN
1659	CD
-LRB-	-LRB-
ed	VBN
.	.
John	NNP
E.	NNP
Sadler	NNP
-RRB-	-RRB-
Oxford	NNP
University	NNP
Press	NNP
-LRB-	-LRB-
1968	CD
-RRB-	-RRB-
Gianfraco	NNP
Contini	NNP
,	,
Poeti	NNP
del	NNP
Duecento	NNP
,	,
Milano-Napoli	NNP
:	:
Ricciardi	NNP
I	NNP
,	,
-LRB-	-LRB-
1960	CD
-RRB-	-RRB-
.	.
pp	NN
155-64	CD
.	.
Cope	VB
,	,
Thomas	NNP
Pym	NNP
.	.
Philadelphia	NNP
merchant	NN
:	:
the	DT
diary	NN
of	IN
Thomas	NNP
P.	NNP
Cope	NNP
,	,
1800-1851	CD
,	,
Eliza	NNP
Cope	NNP
Harrison	NNP
ed	VBD
.	.
Cowley	NNP
,	,
Hannah	NNP
.	.
The	DT
Runaway	NN
-LRB-	-LRB-
1813	CD
-RRB-	-RRB-
.	.
Crashaw	NNP
,	,
Richard	NNP
,	,
ed	NNP
.	.
J.R.	NNP
Tutin	NNP
.	.
The	DT
Poems	NNS
of	IN
Richard	NNP
Crashaw	NNP
.	.
Muses	NNS
Library	NNP
Edition	NNP
:	:
-LRB-	-LRB-
1900	CD
-RRB-	-RRB-
Creeley	NNP
,	,
Robert	NNP
A	NNP
counterpoint	NN
in	IN
For	IN
Love	NNP
:	:
Poems	NNS
1950-1960	CD
-LRB-	-LRB-
1962	CD
-RRB-	-RRB-
The	DT
Daily	NNP
Telegraph	NNP
,	,
21	CD
Dec	NNP
1992	CD
.	.
Dallas	NNP
,	,
George	NNP
Mifflin	NNP
.	.
Unpublished	JJ
letter	NN
cited	VBN
in	IN
Russell	NNP
F.	NNP
Weigley	NNP
,	,
Nicholas	NNP
B.	NNP
Wainwright	NNP
,	,
Edwin	NNP
Wolf	NNP
eds	NNS
.	.
Philadelphia	NNP
:	:
A	NNP
300	CD
Year	NN
History	NN
,	,
New	NNP
York	NNP
and	CC
London	NNP
:	:
W.	NNP
W.	NNP
Norton	NNP
et	FW
Company	NNP
,	,
1982	CD
,	,
p.	NN
349	CD
.	.
Darwin	NNP
,	,
Charles	NNP
.	.
Narrative	NN
of	IN
the	DT
Surveying	VBG
Voyages	NNS
of	IN
His	PRP$
Majesty	NNP
's	POS
ships	NNS
Adventure	NN
and	CC
Beagle	NNP
...	:
volume	NN
3	CD
:	:
Journal	NNP
and	CC
Remarks	NNPS
-LRB-	-LRB-
The	DT
Voyage	NN
of	IN
the	DT
Beagle	NNP
-RRB-	-RRB-
,	,
chap	NN
3	CD
.	.
1839	CD
.	.
Dean	NNP
of	IN
Sarum	NNP
Churchwardens	NNP
'	POS
presentments	NNS
,	,
1731	CD
,	,
Hurst	NNP
;	:
Wiltshire	NNP
Record	NNP
Office	NNP
;	:
transcribed	VBN
by	IN
Donald	NNP
A.	NNP
Spaeth	NNP
.	.
De	NNP
Nutrimento	NNP
et	FW
Nutribili	FW
,	,
Tractatus	NNP
1	CD
,	,
fol	NN
217r	NN
col	NN
b	NN
of	IN
Merton	NNP
College	NNP
